Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
B16R3	0.015749132952905	0.585734083985683	0.0959062372077638	0.106086956702375	0	0	0.0911844313356584	0.0281053397496374	0.0122726619837022	0.030424652363256	0.00245541821418477	0	0.00768395079400466	0.000623412868538271	0.00303215852150195	0.02074156332079	0	0	0.446600345161143	0.947591224147011
B20R1	0.0068155939494297	0.592111703144607	0.0646868741807866	0.12475733222497	0	0.0205355379553194	0.0588475597224987	0.025036466279133	0	0	0.0416669024163078	0	0.010838277504085	0.00099675814877193	0.00777754289692865	0.0221529886966324	0.02377646288053	0	0.363218520498795	0.959324957935153
B20R2	0.009720897005587	0.664061016591322	0.0384094935036156	0.106103254000828	0	0.00111678551801457	0.069517855824284	0.0241241450470047	0.00650533470390903	0	0.028502740538034	0	0.00965809375537745	0.000495451133961654	0.00715165294716444	0.0214254198824436	0.0132078595484544	0	0.419270252759886	0.95200710076952
B20R3	0.00984161755576709	0.647256525816381	0.0476917525624127	0.165816333572044	0	0	0.0415743322475567	0.0257733141415545	0.0028861040128477	0.00357758509283571	0.0116654725796705	0	0.00858184553999297	0.00161029475037078	0.00866589940648889	0.0195488568021569	0.0055100659199203	0	0.556248832221817	0.928808967675478
C0R1	0.0114712917525991	0.350173265278064	0.0869351934482907	0.0545396340292467	0.220207453007184	0	0	0.0600439989526693	0.146251328617024	0	0.0417666289995711	0	0.00249543367838158	7.17883991904347e-05	0.00705508538871984	0	0.0189888984490592	0	0.341929255321621	0.955005776582147
C0R2	0.0154413161328462	0.439253686731036	0.100892078344399	0.0959618683013022	0.185992126218056	0.0065936409292127	0	0.0598613058363365	0.00604389580989628	0	0.0304148797558395	0.0196836798723172	0.00643964281263443	0.000229972126566384	0.00501507637298663	0.000634639571300054	0.0275421911852721	0	0.32869710995179	0.958616647017142
C0R3	0.0170457349365344	0.532800740627373	0.108601596379635	0.101184379734401	0.128912209485322	0	0	0.0562002939797749	0	0	0.0172622098506499	0	0.0067761323367929	0.001263214186955	0.00821754192812448	0.00413855607982332	0.0175973904746127	0	0.571350618180125	0.916734348536463
C1R1	0.0131117078196369	0.366152934382567	0.138574051902482	0.0919860089813695	0.234837041078336	0	0	0.0659357702130451	0.0139129182675494	0	0.0441582371123379	0	0.00834392777408766	0	0.00140009970919973	0	0.0215873027593888	0	0.533078703577883	0.919767251500254
C1R2	0.00876980332787702	0.262559053032947	0.0952785825673323	0.0637127053705089	0.231150692078661	0	0	0.0489343269620605	0.245321866955471	0	0.0211024429684677	0	0.00493569191274579	0.000830149218778724	1.55684427132102e-05	0	0.0173891171624372	0	0.586114780964186	0.904820606241744
C1R3	0.0139418202638898	0.32157260149848	0.068093064116414	0.0456766480152727	0.252871456617007	0.0300268174315566	0	0.0708239155234181	0.111492724731742	0	0.0614164083789413	0	0.00328021554207891	6.62948896725441e-05	0.00234254248529565	0.000209477096124471	0.0181860134101075	0	0.320311304584366	0.958052857556293
C4R1	0.0156505730927616	0	0.10264805489089	0.0666853661337193	0.291269489148518	0	0.167394752028083	0.0945296185263552	0.194177719174574	0.00695030323996256	0.018828443979121	0	0.00166958764303606	0	0.000939415549464001	0	0.0392566765935147	0	0.411910365515106	0.930404310008169
C4R2	0.0115389299964522	0.091147185088301	0.234725372488371	0.0881851893342682	0.247145818135054	0.0391998755550756	0.100121282912889	0.0844883041157182	0.0196081583749016	0.0352726401656234	0.00739653270057427	0	0.0061620041690264	4.2144239374885e-06	0.00320687155098719	0	0.0317976209888194	0	0.333770963315091	0.952249302554429
C4R3	0.0114869863591865	0.0601934551587073	0.114075172374043	0.102409989185938	0.316026041857496	0	0.118138118702287	0.0799108073437201	0.16399200917874	0.00614360638665423	0.00250871425833941	0	0.00680829247300898	0	0.00160094222874855	0	0.0167058644931306	0	0.384105776570537	0.941031184106915
C8R1	0.00545022681672795	0.132122716901187	0.111091887089662	0.0688944734261583	0.00816410936883517	0	0.494509371555047	0.0443768951634797	0.0828980032308129	0.0441039082334854	0	0	0.00671761418927579	0	0.000305173121670098	0	0.00136562090365822	0	0.540466892078755	0.927488508417435
C8R2	0.0120536923371045	0.0658195434833598	0.109984713972417	0.091719000242013	0	0	0.559641206156752	0.0672819739232581	0.02959855727142	0.0329947837988282	0.00197219025858688	0	0.00579182017703958	4.25071385390717e-05	0.00492643650933877	0	0.0181735747313436	0	0.4553612737223	0.933201790399034
C8R3	0.0121419699868879	0.0217896384081901	0.107216188383637	0.0265188014915871	0	0	0.553706553679723	0.0755475724980213	0.138371806356391	0.0398365085377326	0	0	0.00720778332806054	0	0	0	0.0176631773297701	0	0.446132796146406	0.930257894914543
C12R1	0.00487065542010777	0.369217377181913	0.0998398208505875	0.0142696346481716	0	0	0.181285071662618	0.0282788089636658	0.271278614641069	0.0175060916921539	0.00685907486879495	0	0.00623439002450453	0.000360460046414254	0	0	0	0	0.486775850856707	0.929129854690401
C12R2	0.014232621039394	0.370842617159495	0.111603910962428	0.0454523881881247	0	0	0.128618172614277	0.0359469839589898	0.245011078388771	0.0254015559122053	0.0138043100950654	0	0.00514363109600575	0.000636285112554151	0.00207877208230895	0.00122767339038109	0	0	0.50792114206133	0.924839708428985
C12R3	0.0117320294094208	0.368258908969251	0.0616166068749711	0	0	0	0.180494309066529	0.0418251082278525	0.298780287182159	0.0142166592828075	0.0154007923468449	0	0.00365433100099171	0.00222407929966067	0.00134191737413594	0	0.000454970965376061	0	0.284991334909985	0.96386969648389
C16R1	0.00826696850043138	0.59600936321124	0.1257302824473	0.0505767789003286	0	0	0.0875041467927044	0.038678690208538	0.0697033896275163	0.00352050078312688	0.00922925973772392	0	0.00495533308509441	0	0.00270077331953516	0	0.00312451338646097	0	0.38038328710073	0.955027133081255
C16R2	0.0123378361242442	0.513891195158312	0.132210469574981	0.0212797436898226	0	0	0.065443747094383	0.0482954087967826	0.135971543863854	0.0192525732647133	0.0378810170166384	0	0.00576262080364899	1.35108870881147e-05	0.00235078277924219	0.000457566542828999	0.00485198440346015	0	0.297721528434158	0.964978036627578
C16R3	0.0130671847146407	0.530483275769636	0.0852079811617852	0.0104000821002691	0	0	0.0205726057746672	0.0477243942871549	0.243452559393316	0.00782904405255258	0.0335674338041971	0	0.00236605097531438	0	0.000441783348978701	0	0.00488760461748802	0	0.35035173915487	0.952414949394148
C20R1	0.0101737799893601	0.588776551343683	0.0984451136323582	0.0892752804254834	0	0	0.0621364585558943	0.0449510247766604	0.0404290850149374	0	0.0144199675188401	0	0.00827951155583921	1.7341318522635e-05	0.00179916392678022	0.0026801982160283	0.0386165237256123	0	0.463949391661394	0.939383347566284
C20R2	0.0125294452647291	0.557627147344339	0.104024717327222	0.0670873568746983	0	0	0.0490698336326655	0.0660539180888563	0.0571500553414559	0	0.0447508363569104	0	0.00696680567195097	0	0.00371665887082306	0	0.0310232252263496	0	0.363351131699187	0.951059654459482
C20R3	0.00992530835160695	0.588230192152423	0.0737566079727648	0.0919662043628752	0	0	0.0811407247165846	0.05282580895439	0.025744489437958	0	0.0214105089688794	0	0.00455072802990266	6.66948759788999e-05	0.0114222224827399	0.014159694404716	0.0248008152891811	0	0.427053325621341	0.943752604424167
